ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;7;0;1;1;1.0;0.875;0.5;1.0
3591;0;0;1;0;1.0;;1.0;
527;3;1;0;1;0.0;0.75;0.0;0.75
1045;2;0;1;0;1.0;1.0;1.0;1.0
3620;1;0;1;0;1.0;1.0;1.0;1.0
3621;1;1;0;0;0.0;1.0;;0.5
9774;4;1;0;0;0.0;1.0;;0.8
3632;0;1;0;0;0.0;;;0.0
3635;3;0;1;0;1.0;1.0;1.0;1.0
565;3;1;0;0;0.0;1.0;;0.75
9795;1;1;0;0;0.0;1.0;;0.5
1092;2;0;1;0;1.0;1.0;1.0;1.0
1093;0;0;1;0;1.0;;1.0;
1099;1;0;1;0;1.0;1.0;1.0;1.0
3661;3;1;0;1;0.0;0.75;0.0;0.75
83;1;1;0;0;0.0;1.0;;0.5
97;0;0;1;0;1.0;;1.0;
3685;1;1;0;0;0.0;1.0;;0.5
9745;0;0;1;0;1.0;;1.0;
1641;0;1;0;0;0.0;;;0.0
618;1;1;0;1;0.0;0.5;0.0;0.5
622;0;0;1;0;1.0;;1.0;
1138;1;1;0;0;0.0;1.0;;0.5
3701;4;0;1;0;1.0;1.0;1.0;1.0
1302;2;0;1;0;1.0;1.0;1.0;1.0
1164;0;0;1;0;1.0;;1.0;
141;0;0;1;0;1.0;;1.0;
9870;0;0;1;0;1.0;;1.0;
1897;0;1;0;0;0.0;;;0.0
1168;0;0;1;1;1.0;0.0;0.5;
1175;3;1;0;0;0.0;1.0;;0.75
668;2;1;0;0;0.0;1.0;;0.6666666666666666
1181;0;1;0;0;0.0;;;0.0
1183;2;0;1;0;1.0;1.0;1.0;1.0
5794;3;1;0;0;0.0;1.0;;0.75
1188;1;0;1;0;1.0;1.0;1.0;1.0
9381;0;1;0;0;0.0;;;0.0
8872;1;1;0;0;0.0;1.0;;0.5
1052;4;1;0;0;0.0;1.0;;0.8
1195;0;1;0;0;0.0;;;0.0
1196;0;1;0;2;0.0;0.0;0.0;0.0
1366;4;1;0;0;0.0;1.0;;0.8
181;1;0;1;0;1.0;1.0;1.0;1.0
1796;0;0;1;0;1.0;;1.0;
3768;0;1;0;0;0.0;;;0.0
194;1;0;1;0;1.0;1.0;1.0;1.0
1221;0;1;0;0;0.0;;;0.0
1223;4;0;1;0;1.0;1.0;1.0;1.0
1231;2;0;1;0;1.0;1.0;1.0;1.0
9337;0;1;0;0;0.0;;;0.0
1259;3;0;1;0;1.0;1.0;1.0;1.0
1261;0;0;1;0;1.0;;1.0;
9256;2;0;1;2;1.0;0.5;0.3333333333333333;1.0
1279;0;1;0;0;0.0;;;0.0
1284;2;0;1;0;1.0;1.0;1.0;1.0
1800;0;0;1;0;1.0;;1.0;
1803;5;1;0;0;0.0;1.0;;0.8333333333333334
1304;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
1317;0;1;0;0;0.0;;;0.0
1320;1;0;1;0;1.0;1.0;1.0;1.0
9519;0;1;0;0;0.0;;;0.0
1337;3;1;0;0;0.0;1.0;;0.75
1851;1;1;0;1;0.0;0.5;0.0;0.5
3909;2;0;1;4;1.0;0.3333333333333333;0.2;1.0
3912;1;1;0;0;0.0;1.0;;0.5
6988;0;0;1;0;1.0;;1.0;
11;0;1;0;0;0.0;;;0.0
1875;0;0;1;0;1.0;;1.0;
1934;0;1;0;0;0.0;;;0.0
9046;1;0;1;1;1.0;0.5;0.5;1.0
858;0;0;1;0;1.0;;1.0;
3940;2;1;0;0;0.0;1.0;;0.6666666666666666
3944;3;0;1;0;1.0;1.0;1.0;1.0
9065;2;1;0;0;0.0;1.0;;0.6666666666666666
1899;1;1;0;3;0.0;0.25;0.0;0.5
1903;0;0;1;0;1.0;;1.0;
369;1;0;1;0;1.0;1.0;1.0;1.0
1911;1;1;0;0;0.0;1.0;;0.5
1915;1;0;1;1;1.0;0.5;0.5;1.0
1920;0;0;1;0;1.0;;1.0;
398;2;1;0;0;0.0;1.0;;0.6666666666666666
1935;0;1;0;0;0.0;;;0.0
3994;0;1;0;0;0.0;;;0.0
1951;1;0;1;0;1.0;1.0;1.0;1.0
1955;5;1;0;0;0.0;1.0;;0.8333333333333334
9639;0;1;0;0;0.0;;;0.0
430;0;0;1;0;1.0;;1.0;
8635;0;1;0;0;0.0;;;0.0
446;3;0;1;0;1.0;1.0;1.0;1.0
1985;2;0;1;0;1.0;1.0;1.0;1.0
1986;1;0;1;0;1.0;1.0;1.0;1.0
2019;0;0;1;0;1.0;;1.0;
490;0;0;1;0;1.0;;1.0;
3569;0;1;0;0;0.0;;;0.0
3578;2;1;0;2;0.0;0.5;0.0;0.6666666666666666
