ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
2566;0;1;0;0;0.0;;;0.0
2571;0;1;0;0;0.0;;;0.0
2576;6;0;1;1;1.0;0.8571428571428571;0.5;1.0
2578;1;1;0;1;0.0;0.5;0.0;0.5
2595;8;0;1;0;1.0;1.0;1.0;1.0
2621;10;0;1;2;1.0;0.8333333333333334;0.3333333333333333;1.0
2625;16;0;1;0;1.0;1.0;1.0;1.0
2630;4;1;0;0;0.0;1.0;;0.8
2633;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
2636;0;1;0;0;0.0;;;0.0
2639;7;0;1;1;1.0;0.875;0.5;1.0
2641;7;0;1;12;1.0;0.3684210526315789;0.07692307692307693;1.0
2650;0;0;1;0;1.0;;1.0;
2658;1;0;1;3;1.0;0.25;0.25;1.0
2581;1;0;1;0;1.0;1.0;1.0;1.0
2545;2;0;1;0;1.0;1.0;1.0;1.0
2712;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
2737;1;1;0;0;0.0;1.0;;0.5
2747;0;0;1;2;1.0;0.0;0.3333333333333333;
2596;1;0;1;0;1.0;1.0;1.0;1.0
2601;0;0;1;1;1.0;0.0;0.5;
2728;8;0;1;3;1.0;0.7272727272727273;0.25;1.0
2558;1;0;1;2;1.0;0.3333333333333333;0.3333333333333333;1.0
