ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
2566;0;1;0;0;0.0;;;0.0
2571;0;1;0;0;0.0;;;0.0
2576;8;0;1;0;1.0;1.0;1.0;1.0
2578;2;1;0;1;0.0;0.6666666666666666;0.0;0.6666666666666666
2595;10;0;1;0;1.0;1.0;1.0;1.0
2621;14;1;0;1;0.0;0.9333333333333333;0.0;0.9333333333333333
2625;19;0;1;0;1.0;1.0;1.0;1.0
2630;5;1;0;0;0.0;1.0;;0.8333333333333334
2633;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
2636;1;1;0;0;0.0;1.0;;0.5
2639;9;0;1;1;1.0;0.9;0.5;1.0
2641;17;0;1;7;1.0;0.7083333333333334;0.125;1.0
2650;0;1;0;0;0.0;;;0.0
2658;3;0;1;2;1.0;0.6;0.3333333333333333;1.0
2581;1;0;1;0;1.0;1.0;1.0;1.0
2545;2;1;0;0;0.0;1.0;;0.6666666666666666
2712;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
2737;1;1;0;0;0.0;1.0;;0.5
2747;1;0;1;2;1.0;0.3333333333333333;0.3333333333333333;1.0
2596;1;1;0;0;0.0;1.0;;0.5
2601;1;0;1;0;1.0;1.0;1.0;1.0
2728;12;0;1;2;1.0;0.8571428571428571;0.3333333333333333;1.0
2558;2;1;0;2;0.0;0.5;0.0;0.6666666666666666
