ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
2566;0;1;0;0;0.0;;;0.0
2571;0;1;0;0;0.0;;;0.0
2576;4;0;1;1;1.0;0.8;0.5;1.0
2578;2;0;1;0;1.0;1.0;1.0;1.0
2595;6;0;1;0;1.0;1.0;1.0;1.0
2621;7;0;1;2;1.0;0.7777777777777778;0.3333333333333333;1.0
2625;11;0;1;0;1.0;1.0;1.0;1.0
2630;3;1;0;0;0.0;1.0;;0.75
2633;1;0;1;1;1.0;0.5;0.5;1.0
2636;0;1;0;0;0.0;;;0.0
2639;5;0;1;1;1.0;0.8333333333333334;0.5;1.0
2641;2;0;1;12;1.0;0.14285714285714285;0.07692307692307693;1.0
2650;0;0;1;0;1.0;;1.0;
2658;1;0;1;2;1.0;0.3333333333333333;0.3333333333333333;1.0
2581;1;0;1;0;1.0;1.0;1.0;1.0
2545;1;0;1;0;1.0;1.0;1.0;1.0
2712;2;0;1;0;1.0;1.0;1.0;1.0
2737;1;1;0;0;0.0;1.0;;0.5
2747;0;0;1;1;1.0;0.0;0.5;
2596;0;0;1;0;1.0;;1.0;
2601;1;0;1;0;1.0;1.0;1.0;1.0
2728;5;0;1;3;1.0;0.625;0.25;1.0
2558;0;0;1;2;1.0;0.0;0.3333333333333333;
