ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
2566;0;1;0;0;0.0;;;0.0
2571;0;1;0;0;0.0;;;0.0
2576;20;0;1;0;1.0;1.0;1.0;1.0
2578;6;1;0;1;0.0;0.8571428571428571;0.0;0.8571428571428571
2595;23;0;1;0;1.0;1.0;1.0;1.0
2621;33;1;0;1;0.0;0.9705882352941176;0.0;0.9705882352941176
2625;44;0;1;0;1.0;1.0;1.0;1.0
2630;11;1;0;0;0.0;1.0;;0.9166666666666666
2633;7;0;1;1;1.0;0.875;0.5;1.0
2636;2;1;0;0;0.0;1.0;;0.6666666666666666
2639;22;0;1;1;1.0;0.9565217391304348;0.5;1.0
2641;46;0;1;8;1.0;0.8518518518518519;0.1111111111111111;1.0
2650;0;1;0;0;0.0;;;0.0
2658;9;0;1;3;1.0;0.75;0.25;1.0
2581;3;0;1;0;1.0;1.0;1.0;1.0
2545;6;1;0;0;0.0;1.0;;0.8571428571428571
2712;7;0;1;1;1.0;0.875;0.5;1.0
2737;4;1;0;0;0.0;1.0;;0.8
2747;2;0;1;4;1.0;0.3333333333333333;0.2;1.0
2596;3;1;0;0;0.0;1.0;;0.75
2601;3;0;1;0;1.0;1.0;1.0;1.0
2728;29;0;1;2;1.0;0.9354838709677419;0.3333333333333333;1.0
2558;7;1;0;2;0.0;0.7777777777777778;0.0;0.875
