ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
2566;0;1;0;0;0.0;;;0.0
2571;0;1;0;0;0.0;;;0.0
2576;8;0;1;0;1.0;1.0;1.0;1.0
2578;2;1;0;1;0.0;0.6666666666666666;0.0;0.6666666666666666
2595;9;0;1;0;1.0;1.0;1.0;1.0
2621;12;1;0;1;0.0;0.9230769230769231;0.0;0.9230769230769231
2625;17;0;1;0;1.0;1.0;1.0;1.0
2630;4;1;0;0;0.0;1.0;;0.8
2633;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
2636;0;1;0;0;0.0;;;0.0
2639;8;0;1;1;1.0;0.8888888888888888;0.5;1.0
2641;15;0;1;6;1.0;0.7142857142857143;0.14285714285714285;1.0
2650;0;1;0;0;0.0;;;0.0
2658;3;0;1;2;1.0;0.6;0.3333333333333333;1.0
2581;1;0;1;0;1.0;1.0;1.0;1.0
2545;2;1;0;0;0.0;1.0;;0.6666666666666666
2712;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
2737;1;1;0;0;0.0;1.0;;0.5
2747;0;0;1;2;1.0;0.0;0.3333333333333333;
2596;1;1;0;0;0.0;1.0;;0.5
2601;1;0;1;0;1.0;1.0;1.0;1.0
2728;10;0;1;2;1.0;0.8333333333333334;0.3333333333333333;1.0
2558;1;1;0;2;0.0;0.3333333333333333;0.0;0.5
