ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
2566;1;1;0;0;0.0;1.0;;0.5
2571;1;1;0;0;0.0;1.0;;0.5
2576;40;0;1;0;1.0;1.0;1.0;1.0
2578;14;1;0;1;0.0;0.9333333333333333;0.0;0.9333333333333333
2595;47;0;1;0;1.0;1.0;1.0;1.0
2621;68;1;0;1;0.0;0.9855072463768116;0.0;0.9855072463768116
2625;88;0;1;0;1.0;1.0;1.0;1.0
2630;22;1;0;0;0.0;1.0;;0.9565217391304348
2633;16;0;1;1;1.0;0.9411764705882353;0.5;1.0
2636;4;1;0;0;0.0;1.0;;0.8
2639;45;1;0;2;0.0;0.9574468085106383;0.0;0.9782608695652174
2641;100;0;1;8;1.0;0.9259259259259259;0.1111111111111111;1.0
2650;1;1;0;0;0.0;1.0;;0.5
2658;22;0;1;3;1.0;0.88;0.25;1.0
2581;6;1;0;1;0.0;0.8571428571428571;0.0;0.8571428571428571
2545;13;1;0;0;0.0;1.0;;0.9285714285714286
2712;15;0;1;1;1.0;0.9375;0.5;1.0
2737;8;1;0;0;0.0;1.0;;0.8888888888888888
2747;9;0;1;4;1.0;0.6923076923076923;0.2;1.0
2596;7;1;0;0;0.0;1.0;;0.875
2601;7;0;1;0;1.0;1.0;1.0;1.0
2728;61;0;1;2;1.0;0.9682539682539683;0.3333333333333333;1.0
2558;17;1;0;2;0.0;0.8947368421052632;0.0;0.9444444444444444
