ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
3588;24;0;1;2;1.0;0.9230769230769231;0.3333333333333333;1.0
2566;0;1;0;0;0.0;;;0.0
3591;1;0;1;0;1.0;1.0;1.0;1.0
2571;0;1;0;0;0.0;;;0.0
527;11;1;0;1;0.0;0.9166666666666666;0.0;0.9166666666666666
2576;10;0;1;0;1.0;1.0;1.0;1.0
2578;2;1;0;1;0.0;0.6666666666666666;0.0;0.6666666666666666
1045;6;0;1;0;1.0;1.0;1.0;1.0
2595;11;0;1;0;1.0;1.0;1.0;1.0
3620;5;0;1;0;1.0;1.0;1.0;1.0
3621;3;1;0;0;0.0;1.0;;0.75
9774;12;1;0;0;0.0;1.0;;0.9230769230769231
3632;2;1;0;0;0.0;1.0;;0.6666666666666666
3635;9;0;1;0;1.0;1.0;1.0;1.0
565;10;1;0;0;0.0;1.0;;0.9090909090909091
2621;16;1;0;1;0.0;0.9411764705882353;0.0;0.9411764705882353
2625;22;0;1;0;1.0;1.0;1.0;1.0
9795;5;1;0;0;0.0;1.0;;0.8333333333333334
1092;6;0;1;1;1.0;0.8571428571428571;0.5;1.0
1093;0;0;1;0;1.0;;1.0;
2630;5;1;0;0;0.0;1.0;;0.8333333333333334
2633;3;0;1;1;1.0;0.75;0.5;1.0
1099;4;0;1;0;1.0;1.0;1.0;1.0
2636;1;1;0;0;0.0;1.0;;0.5
3661;11;1;0;1;0.0;0.9166666666666666;0.0;0.9166666666666666
2639;10;0;1;1;1.0;0.9090909090909091;0.5;1.0
2641;20;0;1;7;1.0;0.7407407407407407;0.125;1.0
83;3;1;0;0;0.0;1.0;;0.75
2650;0;1;0;0;0.0;;;0.0
97;0;0;1;0;1.0;;1.0;
2658;4;0;1;2;1.0;0.6666666666666666;0.3333333333333333;1.0
3685;3;1;0;0;0.0;1.0;;0.75
9745;0;0;1;0;1.0;;1.0;
1641;0;1;0;0;0.0;;;0.0
618;6;1;0;1;0.0;0.8571428571428571;0.0;0.8571428571428571
622;2;0;1;0;1.0;1.0;1.0;1.0
