ID;RN;FN;RP;FP;Sensitivitaet;Spezifitaet;PPV;NPV
1903;0;0;1;0;1.0;;1.0;
369;1;1;0;2;0.0;0.3333333333333333;0.0;0.5
1911;3;1;0;1;0.0;0.75;0.0;0.75
1915;1;0;1;3;1.0;0.25;0.25;1.0
1920;0;0;1;0;1.0;;1.0;
398;5;1;0;1;0.0;0.8333333333333334;0.0;0.8333333333333334
1935;1;0;1;0;1.0;1.0;1.0;1.0
3994;1;0;1;0;1.0;1.0;1.0;1.0
1951;2;0;1;1;1.0;0.6666666666666666;0.5;1.0
1955;12;0;1;1;1.0;0.9230769230769231;0.5;1.0
9639;0;1;0;0;0.0;;;0.0
430;1;0;1;0;1.0;1.0;1.0;1.0
8635;0;0;1;0;1.0;;1.0;
446;7;0;1;1;1.0;0.875;0.5;1.0
1985;5;0;1;0;1.0;1.0;1.0;1.0
1986;1;0;1;1;1.0;0.5;0.5;1.0
2019;0;0;1;0;1.0;;1.0;
490;1;0;1;0;1.0;1.0;1.0;1.0
3569;0;1;0;0;0.0;;;0.0
3578;6;1;0;4;0.0;0.6;0.0;0.8571428571428571
2558;0;0;1;3;1.0;0.0;0.25;
